"dataset","variable","period"
"KIDL","ks_gen",1999
"KIDL","ks_gen",2000
"KIDL","ks_gen",2001
"KIDL","ks_gen",2002
"KIDL","ks_gen",2003
"KIDL","ks_gen",2004
"KIDL","ks_gen",2005
"KIDL","ks_gen",2006
"KIDL","ks_gen",2007
"KIDL","ks_gen",2008
"KIDL","ks_gen",2009
"KIDL","ks_gen",2010
"KIDL","ks_gen",2011
"KIDL","ks_gen",2012
"KIDL","ks_gen",2013
"KIDL","ks_vocat",1984
"KIDL","ks_vocat",1985
"KIDL","ks_vocat",1986
"KIDL","ks_vocat",1987
"KIDL","ks_vocat",1988
"KIDL","ks_vocat",1989
"KIDL","ks_vocat",1990
"KIDL","ks_vocat",1991
"KIDL","ks_vocat",1992
"KIDL","ks_vocat",1993
"KIDL","ks_vocat",1994
"KIDL","ks_none",1984
"KIDL","ks_none",1985
"KIDL","ks_none",1986
"KIDL","ks_none",1987
"KIDL","ks_none",1988
"KIDL","ks_none",1989
"KIDL","ks_none",1990
"KIDL","ks_none",1991
"KIDL","ks_none",1992
"KIDL","ks_none",1993
"KIDL","ks_none",1994
"KIDL","ks_none",1995
"KIDL","ks_none",1996
"KIDL","ks_none",1997
"KIDL","ks_none",1998
"KIDL","ks_none",1999
"KIDL","ks_none",2000
"KIDL","ks_none",2001
"KIDL","ks_none",2002
"KIDL","ks_none",2003
"KIDL","ks_none",2004
"KIDL","ks_none",2005
"KIDL","ks_none",2006
"KIDL","ks_none",2007
"KIDL","ks_none",2008
"KIDL","ks_none",2009
"KIDL","ks_none",2010
"KIDL","ks_none",2011
"KIDL","ks_none",2012
"KIDL","ks_none",2013
"KIDL","ks_east",1990
"KIDL","ks_east",1991
"KIDL","ks_eastp",1990
"KIDL","ks_eastp",1991
"KIDL","ks_other",1996
"KIDL","kd_publ",1987
"KIDL","kd_publ",1995
"KIDL","kd_publ",1997
"KIDL","kd_publ",2002
"KIDL","kd_publ",2005
"KIDL","kd_publ",2007
"KIDL","kd_publ",2011
"KIDL","kd_publ",2013
"KIDL","kd_priv",2002
"KIDL","kd_priv",2005
"KIDL","kd_priv",2007
"KIDL","kd_priv",2011
"KIDL","kd_priv",2013
"KIDL","kd_indep",1987
"KIDL","kd_indep",1995
"KIDL","kd_indep",1997
"KIDL","kd_indep",2002
"KIDL","kd_indep",2005
"KIDL","kd_indep",2007
"KIDL","kd_indep",2011
"KIDL","kd_indep",2013
"KIDL","kd_comp",1987
"KIDL","kd_comp",1997
"KIDL","kd_comp",2002
"KIDL","kd_comp",2005
"KIDL","kd_comp",2007
"KIDL","kd_comp",2011
"KIDL","kd_comp",2013
"KIDL","kd_comm",1987
"KIDL","kd_comm",1995
"KIDL","kd_comm",1997
"KIDL","kd_comm",2002
"KIDL","kd_comm",2005
"KIDL","kd_comm",2007
"KIDL","kd_comm",2011
"KIDL","kd_comm",2013
"KIDL","kd_time",1995
"KIDL","kd_time",1996
"KIDL","kd_time",1997
"KIDL","kd_time",1998
"KIDL","kd_time",1999
"KIDL","kd_time",2000
"KIDL","kd_time",2001
"KIDL","kd_time",2002
"KIDL","kd_time",2003
"KIDL","kd_time",2004
"KIDL","kd_time",2005
"KIDL","kd_time",2006
"KIDL","kd_time",2007
"KIDL","kd_time",2008
"KIDL","kd_time",2009
"KIDL","kd_time",2010
"KIDL","kd_time",2011
"KIDL","kd_time",2012
"KIDL","kd_time",2013
"KIDL","kd_hrs",2009
"KIDL","kd_hrs",2010
"KIDL","kd_hrs",2011
"KIDL","kd_hrs",2012
"KIDL","kd_hrs",2013
"KIDL","kd_rely",2002
"KIDL","kd_lunch",1997
"KIDL","kd_lunch",2002
"KIDL","kd_lunch",2005
"KIDL","kd_lunch",2007
"KIDL","kd_lunch",2011
"KIDL","kd_lunch",2013
"KIDL","ks_lunch",2013
"KIDL","ks_amtp",2013
"KIDL","ks_cost",2013
"KIDL","kk_amtp",2013
"KIDL","kk_cost",2013
"KIDL","kd_fee",1987
"KIDL","kd_fee",1996
"KIDL","kd_fee",2002
"KIDL","kd_fee",2005
"KIDL","kd_fee",2007
"KIDL","kd_amtp",1987
"KIDL","kd_amtp",1996
"KIDL","kd_amtp",2002
"KIDL","kd_amtp",2005
"KIDL","kd_amtp",2007
"KIDL","kc_relat",1987
"KIDL","kc_relat",1997
"KIDL","kc_relat",1999
"KIDL","kc_relat",2000
"KIDL","kc_relat",2001
"KIDL","kc_relat",2002
"KIDL","kc_relat",2004
"KIDL","kc_relat",2005
"KIDL","kc_relat",2006
"KIDL","kc_relat",2007
"KIDL","kc_relat",2008
"KIDL","kc_relat",2009
"KIDL","kc_relat",2010
"KIDL","kc_relat",2011
"KIDL","kc_relat",2012
"KIDL","kc_relat",2013
"KIDL","kc_frnd",1987
"KIDL","kc_frnd",1997
"KIDL","kc_frnd",1999
"KIDL","kc_frnd",2000
"KIDL","kc_frnd",2001
"KIDL","kc_frnd",2002
"KIDL","kc_frnd",2004
"KIDL","kc_frnd",2005
"KIDL","kc_frnd",2006
"KIDL","kc_frnd",2007
"KIDL","kc_frnd",2008
"KIDL","kc_frnd",2009
"KIDL","kc_frnd",2010
"KIDL","kc_frnd",2011
"KIDL","kc_frnd",2012
"KIDL","kc_frnd",2013
"KIDL","kc_paid",1987
"KIDL","kc_paid",1997
"KIDL","kc_paid",1999
"KIDL","kc_paid",2000
"KIDL","kc_paid",2001
"KIDL","kc_paid",2002
"KIDL","kc_paid",2004
"KIDL","kc_paid",2005
"KIDL","kc_paid",2006
"KIDL","kc_paid",2007
"KIDL","kc_paid",2008
"KIDL","kc_paid",2009
"KIDL","kc_paid",2010
"KIDL","kc_paid",2011
"KIDL","kc_paid",2012
"KIDL","kc_paid",2013
"KIDL","kc_mindr",1995
"KIDL","kc_mindr",1996
"KIDL","kc_mindr",1997
"KIDL","kc_mindr",1998
"KIDL","kc_mindr",1999
"KIDL","kc_mindr",2000
"KIDL","kc_mindr",2001
"KIDL","kc_mindr",2002
"KIDL","kc_mindr",2003
"KIDL","kc_mindr",2004
"KIDL","kc_mindr",2005
"KIDL","kc_mindr",2006
"KIDL","kc_mindr",2007
"KIDL","kc_mindr",2008
"KIDL","kc_mindr",2009
"KIDL","kc_mindr",2010
"KIDL","kc_mindr",2011
"KIDL","kc_mindr",2012
"KIDL","kc_mindr",2013
"KIDL","kc_none",1987
"KIDL","kc_none",1997
"KIDL","kc_none",1999
"KIDL","kc_none",2000
"KIDL","kc_none",2001
"KIDL","kc_none",2002
"KIDL","kc_none",2004
"KIDL","kc_none",2005
"KIDL","kc_none",2006
"KIDL","kc_none",2007
"KIDL","kc_none",2008
"KIDL","kc_none",2009
"KIDL","kc_none",2010
"KIDL","kc_none",2011
"KIDL","kc_none",2012
"KIDL","kc_none",2013
"KIDL","kc_amtp",2011
"KIDL","kc_amtp",2013
"KIDL","kc_cost",2011
"KIDL","kc_cost",2013
"KIDL","ka06_spo",2006
"KIDL","ka06_spo",2008
"KIDL","ka06_spo",2010
"KIDL","ka06_spo",2012
"KIDL","ka06_mus",2006
"KIDL","ka06_mus",2008
"KIDL","ka06_mus",2010
"KIDL","ka06_mus",2012
"KIDL","ka06_art",2006
"KIDL","ka06_art",2008
"KIDL","ka06_art",2010
"KIDL","ka06_art",2012
"KIDL","ka06_oth",2006
"KIDL","ka06_oth",2008
"KIDL","ka06_oth",2010
"KIDL","ka06_oth",2012
"KIDL","ka06_non",2006
"KIDL","ka06_non",2008
"KIDL","ka06_non",2010
"KIDL","ka06_non",2012
"KIDL","ka16_ssp",2006
"KIDL","ka16_ssp",2008
"KIDL","ka16_ssp",2010
"KIDL","ka16_ssp",2012
"KIDL","ka16_smu",2006
"KIDL","ka16_smu",2008
"KIDL","ka16_smu",2010
"KIDL","ka16_smu",2012
"KIDL","ka16_sar",2006
"KIDL","ka16_sar",2008
"KIDL","ka16_sar",2010
"KIDL","ka16_sar",2012
"KIDL","ka16_sth",2006
"KIDL","ka16_sth",2008
"KIDL","ka16_sth",2010
"KIDL","ka16_sth",2012
"KIDL","ka16_sot",2006
"KIDL","ka16_sot",2008
"KIDL","ka16_sot",2010
"KIDL","ka16_sot",2012
"KIDL","ka16_spo",2006
"KIDL","ka16_spo",2008
"KIDL","ka16_spo",2010
"KIDL","ka16_spo",2012
"KIDL","ka16_mus",2006
"KIDL","ka16_mus",2008
"KIDL","ka16_mus",2010
"KIDL","ka16_mus",2012
"KIDL","ka16_art",2006
"KIDL","ka16_art",2008
"KIDL","ka16_art",2010
"KIDL","ka16_art",2012
"KIDL","ka16_org",2006
"KIDL","ka16_org",2008
"KIDL","ka16_org",2010
"KIDL","ka16_org",2012
"KIDL","ka16_yth",2006
"KIDL","ka16_yth",2008
"KIDL","ka16_yth",2010
"KIDL","ka16_yth",2012
"KIDL","ka16_ctr",2006
"KIDL","ka16_ctr",2008
"KIDL","ka16_ctr",2010
"KIDL","ka16_ctr",2012
"KIDL","ka16_non",2006
"KIDL","ka16_non",2008
"KIDL","ka16_non",2010
"KIDL","ka16_non",2012
"KIDL","k_amtp",2010
"KIDL","k_amtp",2012
"KIDL","k_cost",2010
"KIDL","k_cost",2012
"BIO","cid",1984
"BIO","cid",1987
"BIO","cid",1988
"BIO","cid",1989
"BIO","cid",1990
"BIO","cid",1991
"BIO","cid",1992
"BIO","cid",1993
"BIO","cid",1994
"BIO","cid",1995
"BIO","cid",1996
"BIO","cid",1997
"BIO","cid",1998
"BIO","cid",1999
"BIO","cid",2000
"BIO","cid",2001
"BIO","cid",2002
"BIO","cid",2003
"BIO","cid",2004
"BIO","cid",2005
"BIO","cid",2006
"BIO","cid",2007
"BIO","cid",2008
"BIO","cid",2009
"BIO","cid",2010
"BIO","cid",2011
"BIO","cid",2012
"BIO","cid",2013
"BIO","hid",1996
"BIO","hid",1997
"BIO","hid",1998
"BIO","hid",1999
"BIO","hid",2000
"BIO","hid",2001
"BIO","hid",2002
"BIO","hid",2003
"BIO","hid",2004
"BIO","hid",2005
"BIO","hid",2006
"BIO","hid",2007
"BIO","hid",2008
"BIO","hid",2009
"BIO","hid",2010
"BIO","hid",2011
"BIO","hid",2012
"BIO","hid",2013
"BIO","pid",1984
"BIO","pid",1987
"BIO","pid",1988
"BIO","pid",1989
"BIO","pid",1990
"BIO","pid",1991
"BIO","pid",1992
"BIO","pid",1993
"BIO","pid",1994
"BIO","pid",1995
"BIO","pid",1996
"BIO","pid",1997
"BIO","pid",1998
"BIO","pid",1999
"BIO","pid",2000
"BIO","pid",2001
"BIO","pid",2002
"BIO","pid",2003
"BIO","pid",2004
"BIO","pid",2005
"BIO","pid",2006
"BIO","pid",2007
"BIO","pid",2008
"BIO","pid",2009
"BIO","pid",2010
"BIO","pid",2011
"BIO","pid",2012
"BIO","pid",2013
"BIO","syear",1984
"BIO","syear",1987
"BIO","syear",1988
"BIO","syear",1989
"BIO","syear",1990
"BIO","syear",1991
"BIO","syear",1992
"BIO","syear",1993
"BIO","syear",1994
"BIO","syear",1995
"BIO","syear",1996
"BIO","syear",1997
"BIO","syear",1998
"BIO","syear",1999
"BIO","syear",2000
"BIO","syear",2001
"BIO","syear",2002
"BIO","syear",2003
"BIO","syear",2004
"BIO","syear",2005
"BIO","syear",2006
"BIO","syear",2007
"BIO","syear",2008
"BIO","syear",2009
"BIO","syear",2010
"BIO","syear",2011
"BIO","syear",2012
"BIO","syear",2013
"BIO","sample1",1984
"BIO","sample1",1987
"BIO","sample1",1988
"BIO","sample1",1989
"BIO","sample1",1990
"BIO","sample1",1991
"BIO","sample1",1992
"BIO","sample1",1993
"BIO","sample1",2001
"BIO","sample1",2003
"BIO","sample1",2004
"BIO","sample1",2005
"BIO","sample1",2006
"BIO","sample1",2007
"BIO","sample1",2008
"BIO","sample1",2009
"BIO","sample1",2010
"BIO","sample1",2011
"BIO","sample1",2012
"BIO","sample1",2013
"BIO","pnr",1984
"BIO","pnr",1987
"BIO","pnr",1988
"BIO","pnr",1989
"BIO","pnr",1990
"BIO","pnr",1991
"BIO","pnr",1992
"BIO","pnr",1993
"BIO","pnr",1994
"BIO","pnr",1995
"BIO","pnr",1996
"BIO","pnr",1997
"BIO","pnr",1998
"BIO","pnr",1999
"BIO","pnr",2000
"BIO","pnr",2001
"BIO","pnr",2002
"BIO","pnr",2003
"BIO","pnr",2004
"BIO","pnr",2005
"BIO","pnr",2006
"BIO","pnr",2007
"BIO","pnr",2008
"BIO","pnr",2009
"BIO","pnr",2010
"BIO","pnr",2011
"BIO","pnr",2012
"BIO","pnr",2013
"BIO","intid",2012
"BIO","intid",2013
"BIO","iyear",2010
"BIO","imonth",1984
"BIO","imonth",1987
"BIO","imonth",1988
"BIO","imonth",1990
"BIO","imonth",1991
"BIO","imonth",1992
"BIO","imonth",1993
"BIO","imonth",1994
"BIO","imonth",1995
"BIO","imonth",1996
"BIO","imonth",1997
"BIO","imonth",1998
"BIO","imonth",1999
"BIO","imonth",2000
"BIO","imonth",2001
"BIO","imonth",2002
"BIO","imonth",2003
"BIO","imonth",2004
"BIO","imonth",2005
"BIO","imonth",2006
"BIO","imonth",2007
"BIO","imonth",2008
"BIO","imonth",2009
"BIO","imonth",2010
"BIO","imonth",2011
"BIO","imonth",2012
"BIO","imonth",2013
"BIO","iday",1984
"BIO","iday",1987
"BIO","iday",1988
"BIO","iday",1989
"BIO","iday",1990
"BIO","iday",1991
"BIO","iday",1992
"BIO","iday",1993
"BIO","iday",1994
"BIO","iday",1995
"BIO","iday",1996
"BIO","iday",1997
"BIO","iday",1998
"BIO","iday",1999
"BIO","iday",2000
"BIO","iday",2001
"BIO","iday",2002
"BIO","iday",2003
"BIO","iday",2004
"BIO","iday",2005
"BIO","iday",2006
"BIO","iday",2007
"BIO","iday",2008
"BIO","iday",2009
"BIO","iday",2010
"BIO","iday",2011
"BIO","iday",2012
"BIO","iday",2013
"BIO","binta",1984
"BIO","binta",1987
"BIO","binta",1988
"BIO","binta",1990
"BIO","binta",1991
"BIO","binta",1992
"BIO","binta",1993
"BIO","binta",1994
"BIO","binta",1995
"BIO","binta",1996
"BIO","binta",1997
"BIO","binta",1998
"BIO","binta",1999
"BIO","binta",2000
"BIO","binta",2001
"BIO","binta",2002
"BIO","binta",2003
"BIO","binta",2004
"BIO","binta",2005
"BIO","binta",2006
"BIO","binta",2007
"BIO","binta",2008
"BIO","binta",2009
"BIO","binta",2010
"BIO","binta",2011
"BIO","binta",2012
"BIO","binta",2013
"BIO","binta01",1984
"BIO","binta01",1990
"BIO","binta01",1991
"BIO","binta01",1993
"BIO","binta01",1994
"BIO","binta01",1995
"BIO","binta02",1994
"BIO","binta02",1995
"BIO","bintb",1990
"BIO","bintb",1991
"BIO","bintb",1992
"BIO","bintb1",1984
"BIO","bintb1",1987
"BIO","bintb1",1988
"BIO","bintb1",1992
"BIO","bintb1",1993
"BIO","bintb1",1994
"BIO","bintb1",1995
"BIO","bintb1",1996
"BIO","bintc01",1984
"BIO","bintc01",1987
"BIO","bintc01",1988
"BIO","bintc01",1989
"BIO","bintc01",1990
"BIO","bintc01",1991
"BIO","bintc01",1992
"BIO","bintc01",1993
"BIO","bintc01",1994
"BIO","bintc01",1995
"BIO","bintc01",1996
"BIO","bintc01",1997
"BIO","bintc01",1998
"BIO","bintc01",1999
"BIO","bintc01",2000
"BIO","bintc01",2001
"BIO","bintc01",2002
"BIO","bintc01",2003
"BIO","bintc01",2004
"BIO","bintc01",2005
"BIO","bintc01",2006
"BIO","bintc01",2007
"BIO","bintc01",2008
"BIO","bintc01",2009
"BIO","bintc01",2010
"BIO","bintc01",2011
"BIO","bintc01",2012
"BIO","bintc01",2013
"BIO","bintc02",1984
"BIO","bintc02",1987
"BIO","bintc02",1988
"BIO","bintc02",1989
"BIO","bintc02",1990
"BIO","bintc02",1991
"BIO","bintc02",1992
"BIO","bintc02",1993
"BIO","bintc02",1994
"BIO","bintc02",1995
"BIO","bintc02",1996
"BIO","bintc02",1997
"BIO","bintc02",1998
"BIO","bintc02",1999
"BIO","bintc02",2000
"BIO","bintc02",2001
"BIO","bintc02",2002
"BIO","bintc02",2003
"BIO","bintc02",2004
"BIO","bintc02",2005
"BIO","bintc02",2006
"BIO","bintc02",2007
"BIO","bintc02",2008
"BIO","bintc02",2009
"BIO","bintc02",2010
"BIO","bintc02",2011
"BIO","bintc02",2012
"BIO","bintc02",2013
"BIO","bintc03",1987
"BIO","bintc03",1988
"BIO","bintc03",1989
"BIO","bintc03",1990
"BIO","bintc03",1991
"BIO","bintc03",1992
"BIO","bintc03",1993
"BIO","bintc04",1987
"BIO","bintc04",1988
"BIO","bintc04",1989
"BIO","bintc04",1990
"BIO","bintc04",1991
"BIO","bintc04",1992
"BIO","bintc04",1993
"BIO","perfas",1984
"BIO","perfas",1987
"BIO","perfas",1988
"BIO","perfas",1989
"BIO","perfas",1990
"BIO","perfas",1991
"BIO","perfas",1992
"BIO","perfas",1993
"BIO","perfas",1994
"BIO","perfas",1995
"BIO","pskz",1996
"BIO","pskz",1997
"BIO","pskz",1998
"BIO","pskz",1999
"BIO","pskz",2000
"BIO","pskz",2002
"BIO","welle",1984
"BIO","welle",1987
"BIO","welle",1988
"BIO","welle",1989
"BIO","welle",1990
"BIO","welle",1991
"BIO","welle",1992
"BIO","welle",1993
"BIO","welle",1994
"BIO","welle",1995
"BIO","welle",1996
"BIO","welle",1997
"BIO","welle",1998
"BIO","welle",1999
"BIO","welle",2000
"BIO","welle",2001
"BIO","welle",2002
"BIO","welle",2003
"BIO","welle",2004
"BIO","welle",2005
"BIO","welle",2006
"BIO","welle",2007
"BIO","welle",2008
"BIO","welle",2009
"BIO","welle",2010
"BIO","welle",2011
"BIO","welle",2012
"BIO","welle",2013
"BIO","zugang",1984
"BIO","zugang",1987
"BIO","zugang",1988
"BIO","zugang",1989
"BIO","zugang",1990
"BIO","zugang",1991
"BIO","zugang",1992
"BIO","zugang",1993
"BIO","zugang",1994
"BIO","zugang",1995
"BIO","bisc188",1997
"BIO","bisc188",1998
"BIO","bisc188",1999
"BIO","bisc188",2000
"BIO","bisc188",2001
"BIO","bisco1",1987
"BIO","bisco1",1988
"BIO","bisco1",1989
"BIO","bisco1",1990
"BIO","bisco1",1991
"BIO","bisco1",1992
"BIO","bisco1",1993
"BIO","bisco1",1996
"BIO","bisco1",1997
"BIO","bisco1",1998
"BIO","bisco1",1999
"BIO","bisco1",2000
"BIO","bisco1",2001
"BIO","biscoh1",1987
"BIO","biscoh1",1988
"BIO","biscoh1",1989
"BIO","biscoh1",1990
"BIO","biscoh1",1991
"BIO","biscoh1",1992
"BIO","biscoh1",1993
"BIO","biscoh1",1996
"BIO","biscoh1",1997
"BIO","biscoh1",1998
"BIO","biscoh1",1999
"BIO","biscoh1",2000
"BIO","biscoh1",2001
"BIO","biscohv",1987
"BIO","biscohv",1988
"BIO","biscohv",1989
"BIO","biscohv",1990
"BIO","biscohv",1991
"BIO","biscohv",1992
"BIO","biscohv",1993
"BIO","biscohv",1996
"BIO","biscohv",1997
"BIO","biscohv",1998
"BIO","biscohv",1999
"BIO","biscohv",2000
"BIO","biscohv",2001
"BIO","biscou1",1987
"BIO","biscou1",1988
"BIO","biscou1",1989
"BIO","biscou1",1997
"BIO","biscou1",1999
"BIO","biscouv",1987
"BIO","biscouv",1988
"BIO","biscouv",1989
"BIO","biscouv",1997
"BIO","biscouv",1999
"BIO","biscov",1987
"BIO","biscov",1988
"BIO","biscov",1989
"BIO","biscov",1990
"BIO","biscov",1991
"BIO","biscov",1992
"BIO","biscov",1993
"BIO","biscov",1996
"BIO","biscov",1997
"BIO","biscov",1998
"BIO","biscov",1999
"BIO","biscov",2000
"BIO","biscov",2001
"BIO","biscv88",1997
"BIO","biscv88",1998
"BIO","biscv88",1999
"BIO","biscv88",2000
"BIO","biscv88",2001
"BIO","bise188",1999
"BIO","bise188",2000
"BIO","bise188",2001
"BIO","bisei1",1999
"BIO","bisei1",2000
"BIO","bisei1",2001
"BIO","biseiv",1999
"BIO","biseiv",2000
"BIO","biseiv",2001
"BIO","bisev88",1999
"BIO","bisev88",2000
"BIO","bisev88",2001
"BIO","btre188",1999
"BIO","btre188",2000
"BIO","btre188",2001
"BIO","btreim1",1987
"BIO","btreim1",1988
"BIO","btreim1",1989
"BIO","btreim1",1990
"BIO","btreim1",1991
"BIO","btreim1",1992
"BIO","btreim1",1993
"BIO","btreim1",1996
"BIO","btreim1",1997
"BIO","btreim1",1998
"BIO","btreim1",1999
"BIO","btreim1",2000
"BIO","btreim1",2001
"BIO","btreimv",1987
"BIO","btreimv",1988
"BIO","btreimv",1989
"BIO","btreimv",1990
"BIO","btreimv",1991
"BIO","btreimv",1992
"BIO","btreimv",1993
"BIO","btreimv",1996
"BIO","btreimv",1997
"BIO","btreimv",1998
"BIO","btreimv",1999
"BIO","btreimv",2000
"BIO","btreimv",2001
"BIO","btrev88",1999
"BIO","btrev88",2000
"BIO","btrev88",2001
"BIO","bwegen1",1987
"BIO","bwegen1",1988
"BIO","bwegen1",1989
"BIO","bwegen1",1990
"BIO","bwegen1",1991
"BIO","bwegen1",1992
"BIO","bwegen1",1993
"BIO","bwegen1",1996
"BIO","bwegen1",1997
"BIO","bwegen1",1998
"BIO","bwegen1",1999
"BIO","bwegen1",2000
"BIO","bwegen1",2001
"BIO","bwegenv",1987
"BIO","bwegenv",1988
"BIO","bwegenv",1989
"BIO","bwegenv",1990
"BIO","bwegenv",1991
"BIO","bwegenv",1992
"BIO","bwegenv",1993
"BIO","bwegenv",1996
"BIO","bwegenv",1997
"BIO","bwegenv",1998
"BIO","bwegenv",1999
"BIO","bwegenv",2000
"BIO","bwegenv",2001
"BIO","v01",1984
"BIO","v01",1987
"BIO","v01",1991
"BIO","v02",1984
"BIO","v02",1987
"BIO","v02",1988
"BIO","v02",1989
"BIO","v02",1990
"BIO","v02",1991
"BIO","v02",1992
"BIO","v02",1993
"BIO","v03",1984
"BIO","v03",1987
"BIO","v03",1988
"BIO","v03",1989
"BIO","v03",1990
"BIO","v03",1991
"BIO","v03",1992
"BIO","v03",1993
"BIO","v04",1984
"BIO","v04",1987
"BIO","v04",1988
"BIO","v04",1989
"BIO","v04",1990
"BIO","v04",1991
"BIO","v04",1992
"BIO","v04",1993
"BIO","v05",1984
"BIO","v05",1987
"BIO","v05",1988
"BIO","v05",1989
"BIO","v05",1990
"BIO","v05",1991
"BIO","v05",1992
"BIO","v05",1993
"BIO","l0011",1984
"BIO","l0011",1987
"BIO","l0011",1988
"BIO","l0011",1989
"BIO","l0011",1990
"BIO","l0011",1991
"BIO","l0011",1992
"BIO","l0011",1993
"BIO","l0011",1994
"BIO","l0011",1995
"BIO","l0011",1996
"BIO","l0011",1997
"BIO","l0011",1998
"BIO","l0011",1999
"BIO","l0011",2000
"BIO","l0011",2001
"BIO","l0011",2002
"BIO","l0011",2003
"BIO","l0011",2004
"BIO","l0011",2005
"BIO","l0011",2006
"BIO","l0011",2007
"BIO","l0011",2008
"BIO","l0011",2009
"BIO","l0011",2010
"BIO","l0011",2011
"BIO","l0011",2012
"BIO","l0011",2013
"BIO","l0012",2003
"BIO","l0012",2004
"BIO","l0012",2005
"BIO","l0012",2006
"BIO","l0012",2007
"BIO","l0012",2008
"BIO","l0012",2009
"BIO","l0012",2010
"BIO","l0012",2011
"BIO","l0012",2012
"BIO","l0012",2013
"BIO","l0013",1996
"BIO","l0013",1997
"BIO","l0013",1998
"BIO","l0013",1999
"BIO","l0013",2000
"BIO","l0013",2001
"BIO","l0013",2002
"BIO","l0013",2003
"BIO","l0013",2004
"BIO","l0013",2005
"BIO","l0013",2006
"BIO","l0013",2007
"BIO","l0013",2008
"BIO","l0013",2009
"BIO","l0013",2010
"BIO","l0013",2011
"BIO","l0013",2012
"BIO","l0013",2013
"BIO","l0014",1994
"BIO","l0014",1995
"BIO","l0014",1996
"BIO","l0014",1997
"BIO","l0014",1998
"BIO","l0014",1999
"BIO","l0014",2000
"BIO","l0016",1996
"BIO","l0016",1997
"BIO","l0016",1998
"BIO","l0016",1999
"BIO","l0016",2000
"BIO","l0016",2001
"BIO","l0016",2002
"BIO","l0016",2003
"BIO","l0016",2004
"BIO","l0016",2005
"BIO","l0016",2006
"BIO","l0016",2007
"BIO","l0016",2008
"BIO","l0016",2009
"BIO","l0016",2010
"BIO","l0016",2011
"BIO","l0016",2012
"BIO","l0016",2013
"BIO","l0017",1996
"BIO","l0017",1997
"BIO","l0017",1998
"BIO","l0017",1999
"BIO","l0018",1996
"BIO","l0018",1997
"BIO","l0018",1998
"BIO","l0018",1999
"BIO","l0019",2000
"BIO","l0019",2001
"BIO","l0019",2002
"BIO","l0019",2003
"BIO","l0019",2004
"BIO","l0019",2005
"BIO","l0019",2006
"BIO","l0019",2007
"BIO","l0019",2008
"BIO","l0019",2009
"BIO","l0019",2010
"BIO","l0019",2011
"BIO","l0019",2012
"BIO","l0019",2013
"BIO","l0020",1996
"BIO","l0020",1997
"BIO","l0020",1998
"BIO","l0020",1999
"BIO","l0020",2000
"BIO","l0020",2001
"BIO","l0020",2002
"BIO","l0020",2003
"BIO","l0020",2004
"BIO","l0020",2005
"BIO","l0020",2006
"BIO","l0020",2007
"BIO","l0020",2008
"BIO","l0020",2009
"BIO","l0020",2010
"BIO","l0020",2011
"BIO","l0020",2012
"BIO","l0020",2013
"BIO","l0021",1994
"BIO","l0021",1995
"BIO","l0021",1996
"BIO","l0021",1997
"BIO","l0021",1998
"BIO","l0021",1999
"BIO","l0021",2000
"BIO","l0021",2001
"BIO","l0021",2002
"BIO","l0021",2003
"BIO","l0021",2004
"BIO","l0021",2005
"BIO","l0021",2006
"BIO","l0021",2007
"BIO","l0021",2008
"BIO","l0021",2009
"BIO","l0021",2010
"BIO","l0021",2011
"BIO","l0021",2012
"BIO","l0021",2013
"BIO","l0022",1994
"BIO","l0022",1995
"BIO","l0022",1996
"BIO","l0022",1997
"BIO","l0022",1998
"BIO","l0022",1999
"BIO","l0022",2000
"BIO","l0022",2001
"BIO","l0022",2002
"BIO","l0022",2003
"BIO","l0022",2004
"BIO","l0022",2005
"BIO","l0022",2006
"BIO","l0022",2007
"BIO","l0022",2008
"BIO","l0022",2009
"BIO","l0022",2010
"BIO","l0022",2011
"BIO","l0022",2012
"BIO","l0022",2013
"BIO","l0023",1994
"BIO","l0023",1995
"BIO","l0023",1996
"BIO","l0023",1997
"BIO","l0023",1998
"BIO","l0023",1999
"BIO","l0023",2000
"BIO","l0023",2001
"BIO","l0023",2002
"BIO","l0023",2003
"BIO","l0023",2004
"BIO","l0023",2005
"BIO","l0023",2006
"BIO","l0023",2007
"BIO","l0023",2009
"BIO","l0023",2010
"BIO","l0023",2011
"BIO","l0023",2012
"BIO","l0023",2013
"BIO","l0024",1994
"BIO","l0024",1995
"BIO","l0024",1996
"BIO","l0024",1997
"BIO","l0024",1998
"BIO","l0024",1999
"BIO","l0024",2000
"BIO","l0024",2001
"BIO","l0024",2002
"BIO","l0024",2003
"BIO","l0024",2004
"BIO","l0024",2005
"BIO","l0024",2006
"BIO","l0024",2007
"BIO","l0024",2008
"BIO","l0024",2009
"BIO","l0024",2010
"BIO","l0024",2011
"BIO","l0024",2012
"BIO","l0024",2013
"BIO","l0025",1994
"BIO","l0025",1995
"BIO","l0025",1996
"BIO","l0025",1997
"BIO","l0025",1998
"BIO","l0025",1999
"BIO","l0025",2000
"BIO","l0025",2001
"BIO","l0025",2002
"BIO","l0025",2003
"BIO","l0025",2004
"BIO","l0025",2005
"BIO","l0025",2006
"BIO","l0025",2007
"BIO","l0025",2008
"BIO","l0025",2009
"BIO","l0025",2010
"BIO","l0025",2011
"BIO","l0025",2012
"BIO","l0025",2013
"BIO","l0026",1994
"BIO","l0026",1995
"BIO","l0026",1996
"BIO","l0026",1997
"BIO","l0026",1998
"BIO","l0026",1999
