study_name,dataset_name,variable_name,concept_name,description
soep-core,bpequiv,m1110985,_pequiv_m11109,
soep-core,bpequiv,m1111085,_pequiv_m11110,
soep-core,bpequiv,m1111185,_pequiv_m11111,
soep-core,bpequiv,m1111285,_pequiv_m11112,
soep-core,bpequiv,m1111385,_pequiv_m11113,
soep-core,bpequiv,m1111485,_pequiv_m11114,
soep-core,bpequiv,m1111585,_pequiv_m11115,
soep-core,bpequiv,m1111685,_pequiv_m11116,
soep-core,bpequiv,m1111785,_pequiv_m11117,
soep-core,bpequiv,m1111885,_pequiv_m11118,
soep-core,bpequiv,m1111985,_pequiv_m11119,
soep-core,bpequiv,m1112085,_pequiv_m11120,
soep-core,bpequiv,m1112185,_pequiv_m11121,
soep-core,bpequiv,m1112285,_pequiv_m11122,
soep-core,bpequiv,m1112385,_pequiv_m11123,
soep-core,bpequiv,m1112485,_pequiv_m11124,
soep-core,bpequiv,m1112585,_pequiv_m11125,
soep-core,bpequiv,m1112685,_pequiv_m11126,
soep-core,bpequiv,m1112785,_pequiv_m11127,
soep-core,bpequiv,d11112ll,_pequiv_d11112ll,
soep-core,bpequiv,ssold85,_pequiv_ssold,
soep-core,bpequiv,lossr85,_pequiv_lossr,
soep-core,bpequiv,lossc85,_pequiv_lossc,
soep-core,bpequiv,fssold85,_pequiv_fssold,
soep-core,bpequiv,flossr85,_pequiv_flossr,
soep-core,bpequiv,flossc85,_pequiv_flossc,
soep-core,bpequiv,itray85,_pequiv_itray,
soep-core,bpequiv,ftray85,_pequiv_ftray,
soep-core,bpequiv,idemy85,_pequiv_idemy,
soep-core,bpequiv,fdemy85,_pequiv_fdemy,
soep-core,bpequiv,alg285,_pequiv_alg2,
soep-core,bpequiv,falg285,_pequiv_falg2,
soep-core,bpequiv,p1110185,_pequiv_p11101,
soep-core,bpequiv,adchb85,_pequiv_adchb,
soep-core,bpequiv,fadchb85,fadchb,
soep-core,bpequiv,iachm85,_pequiv_iachm,
soep-core,bpequiv,fachm85,_pequiv_fachm,
soep-core,bpequiv,chsub85,chsub,
soep-core,bpequiv,fchsub85,fchsub,
soep-core,bpequiv,ichsu85,_pequiv_ichsu,
soep-core,bpequiv,fchsu85,_pequiv_fchsu,
soep-core,bpequiv,ispou85,_pequiv_ispou,
soep-core,bpequiv,fspou85,_pequiv_fspou,
soep-core,bpequiv,irie185,_pequiv_irie1,
soep-core,bpequiv,irie285,_pequiv_irie2,
soep-core,bpequiv,kidy85,,
soep-core,bpequiv,fkidy85,,
soep-core,bpequiv,iwith85,,
soep-core,bpequiv,fwith85,,
soep-core,bpequiv,iaus185,,
soep-core,bpequiv,iaus285,,
soep-core,bpequiv,asyl85,,
soep-core,bpequiv,edupac85,,
soep-core,bpequiv,fasyl85,,
soep-core,bpequiv,fedupac85,,
soep-core,bpequiv,ilib185,,
soep-core,bpequiv,ilib285,,
soep-core,bpgen,hhnr,_cid,
soep-core,bpgen,hid,_hid,
soep-core,bpgen,persnr,_pid,
soep-core,bpgen,syear,_syear,
soep-core,bpgen,cid,_cid,
soep-core,bpgen,bhhnr,_hid,
soep-core,bpgen,hhnrakt,_hid,
soep-core,bpgen,pid,_pid,
soep-core,bpgen,nation85,_pgen_pgnation,
soep-core,bpgen,partz85,_pgen_pgpartz,
soep-core,bpgen,partnr85,_pgen_pgpartnr,
soep-core,bpgen,bfamstd,_pgen_pgfamstd,
soep-core,bpgen,labgro85,_pgen_pglabgro,
soep-core,bpgen,impgro85,_pgen_pgimpgro,
soep-core,bpgen,labnet85,_pgen_pglabnet,
soep-core,bpgen,impnet85,_pgen_pgimpnet,
soep-core,bpgen,sndjob85,_pgen_pgsndjob,
soep-core,bpgen,impsnd85,_pgen_pgimpsnd,
soep-core,bpgen,stib85,_pgen_pgstib,
soep-core,bpgen,emplst85,_pgen_pgemplst,
soep-core,bpgen,lfs85,_pgen_pglfs,
soep-core,bpgen,jobch85,_pgen_pgjobch,
soep-core,bpgen,isco88_85,_pgen_pgis88,
soep-core,bpgen,isco08_85,_pgen_pgisco08,
soep-core,bpgen,isei88_85,_pgen_pgisei,
soep-core,bpgen,kldb92_85,_pgen_pgklas,
soep-core,bpgen,kldb2010_85,_pgen_pgkldb10,
soep-core,bpgen,siops08_85,,
soep-core,bpgen,isei08_85,,
soep-core,bpgen,egp08_85,,
soep-core,bpgen,mps08_85,,
soep-core,bpgen,mps92_85,_pgen_pgmps,
soep-core,bpgen,siops88_85,_pgen_pgsiops,
soep-core,bpgen,egp88_85,_pgen_pgegp,
soep-core,bpgen,erljob85,_pgen_pgerljob,
soep-core,bpgen,ausb85,_pgen_pgausb,
soep-core,bpgen,berwzeit,_pgen_pgerwzt,
soep-core,bpgen,btatzeit,_pgen_pgtatzt,
soep-core,bpgen,bvebzeit,_pgen_pgvebzt,
soep-core,bpgen,buebstd,_pgen_pguebstd,
soep-core,bpgen,oeffd85,_pgen_pgoeffd,
soep-core,bpgen,nace85,_pgen_pgnace,
soep-core,bpgen,betr85,_pgen_pgbetr,
soep-core,bpgen,allbet85,_pgen_pgallbet,
soep-core,bpgen,jobend85,_pgen_pgjobend,
soep-core,bpgen,expft85,_pgen_pgexpft,
soep-core,bpgen,exppt85,_pgen_pgexppt,
soep-core,bpgen,expue85,_pgen_pgexpue,
soep-core,bpgen,isced97_85,_pgen_pgisced97,
soep-core,bpgen,isced11_85,_pgen_pgisced11,
soep-core,bpgen,casmin85,_pgen_pgcasmin,
soep-core,bpgen,bbilzeit,_pgen_pgbilzt,
soep-core,bpgen,bpsbil,_pgen_pgsbil,
soep-core,bpgen,bpbbil01,_pgen_pgbbil01,
soep-core,bpgen,bpbbil02,_pgen_pgbbil02,
soep-core,bpgen,bpbbil03,_pgen_pgbbil03,
soep-core,bpgen,bpsbila,_pgen_pgsbila,
soep-core,bpgen,bpbbila,_pgen_pgbbila,
soep-core,bpgen,field85,_pgen_pgfield,
soep-core,bpgen,degree85,_pgen_pgdegree,
soep-core,bpgen,traina85,_pgen_pgtraina,
soep-core,bpgen,trainb85,_pgen_pgtrainb,
soep-core,bpgen,trainc85,_pgen_pgtrainc,
soep-core,bpgen,traind85,_pgen_pgtraind,
soep-core,bpgen,fdt_f85,_pgen_pgfdt_f,
soep-core,bpgen,bilztch85,_pgen_pgbilztch,
soep-core,bpgen,bilztev85,_pgen_pgbilztev,
soep-core,bpgen,month85,_pgen_pgmonth,
soep-core,bpgen,mode85,_pgen_pgmode,
soep-core,bpgen,nace2_85,,
soep-core,bpgen,honor285,,
soep-core,bpgen,impsnd285,,
soep-core,bpgen,sndtyp285,,
soep-core,bpgen,sndjob385,,
soep-core,bpgen,honor385,,
soep-core,bpgen,sndtyp185,,
soep-core,bpgen,sndjob185,,
soep-core,bpgen,impsnd385,,
soep-core,bpgen,sndtyp385,,
soep-core,bpgen,sndjob285,,
soep-core,bpgen,impsnd185,,
soep-core,bpgen,honor185,,
soep-core,bpkal,hhnr,_cid,
soep-core,bpkal,hhnrakt,_hid,
soep-core,bpkal,syear,_syear,
soep-core,bpkal,persnr,_pid,
soep-core,bpkal,cid,_cid,
soep-core,bpkal,bhhnr,_hid,
soep-core,bpkal,hid,_hid,
soep-core,bpkal,pid,_pid,
soep-core,bpkal,bp1a01,kal1a01,
soep-core,bpkal,bp1a02,kal1a02,
soep-core,bpkal,bp1b01,kal1b01,
soep-core,bpkal,bp1b02,kal1b02,
soep-core,bpkal,bp1c01,kal1c01,
soep-core,bpkal,bp1c02,kal1c02,
soep-core,bpkal,bp1d01,kal1d01,
soep-core,bpkal,bp1d02,kal1d02,
soep-core,bpkal,bp1e01,kal1e01,
soep-core,bpkal,bp1e02,kal1e02,
soep-core,bpkal,bp1g01,kal1g01,
soep-core,bpkal,bp1g02,kal1g02,
soep-core,bpkal,bp1h01,kal1h01,
soep-core,bpkal,bp1h02,kal1h02,
soep-core,bpkal,bp1i01,kal1i01,
soep-core,bpkal,bp1i02,kal1i02,
soep-core,bpkal,bp1j01,kal1j01,
soep-core,bpkal,bp1j02,kal1j02,
soep-core,bpkal,bp1a001,kal1a001,
soep-core,bpkal,bp1a002,kal1a002,
soep-core,bpkal,bp1a003,kal1a003,
soep-core,bpkal,bp1a004,kal1a004,
soep-core,bpkal,bp1a005,kal1a005,
soep-core,bpkal,bp1a006,kal1a006,
soep-core,bpkal,bp1a007,kal1a007,
soep-core,bpkal,bp1a008,kal1a008,
soep-core,bpkal,bp1a009,kal1a009,
soep-core,bpkal,bp1a010,kal1a010,
soep-core,bpkal,bp1a011,kal1a011,
soep-core,bpkal,bp1a012,kal1a012,
soep-core,bpkal,bp1b001,kal1b001,
soep-core,bpkal,bp1b002,kal1b002,
soep-core,bpkal,bp1b003,kal1b003,
soep-core,bpkal,bp1b004,kal1b004,
soep-core,bpkal,bp1b005,kal1b005,
soep-core,bpkal,bp1b006,kal1b006,
soep-core,bpkal,bp1b007,kal1b007,
soep-core,bpkal,bp1b008,kal1b008,
soep-core,bpkal,bp1b009,kal1b009,
soep-core,bpkal,bp1b010,kal1b010,
soep-core,bpkal,bp1b011,kal1b011,
soep-core,bpkal,bp1b012,kal1b012,
soep-core,bpkal,bp1c001,kal1c001,
soep-core,bpkal,bp1c002,kal1c002,
soep-core,bpkal,bp1c003,kal1c003,
soep-core,bpkal,bp1c004,kal1c004,
soep-core,bpkal,bp1c005,kal1c005,
soep-core,bpkal,bp1c006,kal1c006,
soep-core,bpkal,bp1c007,kal1c007,
soep-core,bpkal,bp1c008,kal1c008,
soep-core,bpkal,bp1c009,kal1c009,
soep-core,bpkal,bp1c010,kal1c010,
soep-core,bpkal,bp1c011,kal1c011,
soep-core,bpkal,bp1c012,kal1c012,
soep-core,bpkal,bp1d001,kal1d001,
soep-core,bpkal,bp1d002,kal1d002,
soep-core,bpkal,bp1d003,kal1d003,
soep-core,bpkal,bp1d004,kal1d004,
soep-core,bpkal,bp1d005,kal1d005,
soep-core,bpkal,bp1d006,kal1d006,
soep-core,bpkal,bp1d007,kal1d007,
soep-core,bpkal,bp1d008,kal1d008,
soep-core,bpkal,bp1d009,kal1d009,
soep-core,bpkal,bp1d010,kal1d010,
soep-core,bpkal,bp1d011,kal1d011,
soep-core,bpkal,bp1d012,kal1d012,
soep-core,bpkal,bp1e001,kal1e001,
soep-core,bpkal,bp1e002,kal1e002,
soep-core,bpkal,bp1e003,kal1e003,
soep-core,bpkal,bp1e004,kal1e004,
soep-core,bpkal,bp1e005,kal1e005,
soep-core,bpkal,bp1e006,kal1e006,
soep-core,bpkal,bp1e007,kal1e007,
soep-core,bpkal,bp1e008,kal1e008,
soep-core,bpkal,bp1e009,kal1e009,
soep-core,bpkal,bp1e010,kal1e010,
soep-core,bpkal,bp1e011,kal1e011,
soep-core,bpkal,bp1e012,kal1e012,
soep-core,bpkal,bp1g001,kal1g001,
soep-core,bpkal,bp1g002,kal1g002,
soep-core,bpkal,bp1g003,kal1g003,
soep-core,bpkal,bp1g004,kal1g004,
soep-core,bpkal,bp1g005,kal1g005,
soep-core,bpkal,bp1g006,kal1g006,
soep-core,bpkal,bp1g007,kal1g007,
soep-core,bpkal,bp1g008,kal1g008,
soep-core,bpkal,bp1g009,kal1g009,
soep-core,bpkal,bp1g010,kal1g010,
soep-core,bpkal,bp1g011,kal1g011,
soep-core,bpkal,bp1g012,kal1g012,
soep-core,bpkal,bp1h001,kal1h001,
soep-core,bpkal,bp1h002,kal1h002,
soep-core,bpkal,bp1h003,kal1h003,
soep-core,bpkal,bp1h004,kal1h004,
soep-core,bpkal,bp1h005,kal1h005,
soep-core,bpkal,bp1h006,kal1h006,
soep-core,bpkal,bp1h007,kal1h007,
soep-core,bpkal,bp1h008,kal1h008,
soep-core,bpkal,bp1h009,kal1h009,
soep-core,bpkal,bp1h010,kal1h010,
soep-core,bpkal,bp1h011,kal1h011,
soep-core,bpkal,bp1h012,kal1h012,
soep-core,bpkal,bp1i001,kal1i001,
soep-core,bpkal,bp1i002,kal1i002,
soep-core,bpkal,bp1i003,kal1i003,
soep-core,bpkal,bp1i004,kal1i004,
soep-core,bpkal,bp1i005,kal1i005,
soep-core,bpkal,bp1i006,kal1i006,
soep-core,bpkal,bp1i007,kal1i007,
soep-core,bpkal,bp1i008,kal1i008,
soep-core,bpkal,bp1i009,kal1i009,
soep-core,bpkal,bp1i010,kal1i010,
soep-core,bpkal,bp1i011,kal1i011,
soep-core,bpkal,bp1i012,kal1i012,
soep-core,bpkal,bp1j001,kal1j001,
soep-core,bpkal,bp1j002,kal1j002,
soep-core,bpkal,bp1j003,kal1j003,
soep-core,bpkal,bp1j004,kal1j004,
soep-core,bpkal,bp1j005,kal1j005,
soep-core,bpkal,bp1j006,kal1j006,
soep-core,bpkal,bp1j007,kal1j007,
soep-core,bpkal,bp1j008,kal1j008,
soep-core,bpkal,bp1j009,kal1j009,
soep-core,bpkal,bp1j010,kal1j010,
soep-core,bpkal,bp1j011,kal1j011,
soep-core,bpkal,bp1j012,kal1j012,
soep-core,bpkal,bp2a01,kal2a01,
soep-core,bpkal,bp2a02,kal2a02,
soep-core,bpkal,bp2a03,kal2a03,
soep-core,bpkal,bp2b01,kal2b01,
soep-core,bpkal,bp2b02,kal2b02,
soep-core,bpkal,bp2b03,kal2b03,
soep-core,bpkal,bp2c01,kal2c01,
soep-core,bpkal,bp2c02,kal2c02,
soep-core,bpkal,bp2c03,kal2c03,
soep-core,bpkal,bp2d01,kal2d01,
soep-core,bpkal,bp2d02,kal2d02,
soep-core,bpkal,bp2d03,kal2d03,
soep-core,bpkal,bp2e01,kal2e01,
soep-core,bpkal,bp2e02,kal2e02,
soep-core,bpkal,bp2e03,kal2e03,
soep-core,bpkal,bp2f01,kal2f01,
soep-core,bpkal,bp2f02,kal2f02,
soep-core,bpkal,bp2f03,kal2f03,
soep-core,bpkal,bp2g01,kal2g01,
soep-core,bpkal,bp2g02,kal2g02,
soep-core,bpkal,bp2g03,kal2g03,
soep-core,bpkal,bp2h01,kal2h01,
soep-core,bpkal,bp2h02,kal2h02,
soep-core,bpkal,bp2h03,kal2h03,
soep-core,bpkal,bp2j01,kal2j01,
soep-core,bpkal,bp2j02,kal2j02,
soep-core,bpkal,bp2j03,kal2j03,
soep-core,bpkal,bp2k01,kal2k01,
soep-core,bpkal,bp2k02,kal2k02,
soep-core,bpkal,bp2k03,kal2k03,
soep-core,bpkal,bp2m01,kal2m01,
soep-core,bpkal,bp2m02,kal2m02,
soep-core,bpkal,bp2m03,kal2m03,
soep-core,bpkal,bp2n01,kal2n01,
soep-core,bpkal,bp2n02,item_1923,
soep-core,bpkal,bp2d03z,item_2104,
soep-core,bpkal,bp2e03z,item_2105,
soep-core,bpkal,bp2a001,kal2a001,
soep-core,bpkal,bp2a002,kal2a002,
soep-core,bpkal,bp2a003,kal2a003,
soep-core,bpkal,bp2a004,kal2a004,
soep-core,bpkal,bp2a005,kal2a005,
soep-core,bpkal,bp2a006,kal2a006,
soep-core,bpkal,bp2a007,kal2a007,
soep-core,bpkal,bp2a008,kal2a008,
soep-core,bpkal,bp2a009,kal2a009,
soep-core,bpkal,bp2a010,kal2a010,
soep-core,bpkal,bp2a011,kal2a011,
soep-core,bpkal,bp2a012,kal2a012,
soep-core,bpkal,bp2b001,kal2b001,
soep-core,bpkal,bp2b002,kal2b002,
soep-core,bpkal,bp2b003,kal2b003,
soep-core,bpkal,bp2b004,kal2b004,
soep-core,bpkal,bp2b005,kal2b005,
soep-core,bpkal,bp2b006,kal2b006,
soep-core,bpkal,bp2b007,kal2b007,
soep-core,bpkal,bp2b008,kal2b008,
soep-core,bpkal,bp2b009,kal2b009,
soep-core,bpkal,bp2b010,kal2b010,
soep-core,bpkal,bp2b011,kal2b011,
soep-core,bpkal,bp2b012,kal2b012,
soep-core,bpkal,bp2c001,kal2c001,
soep-core,bpkal,bp2c002,kal2c002,
soep-core,bpkal,bp2c003,kal2c003,
soep-core,bpkal,bp2c004,kal2c004,
soep-core,bpkal,bp2c005,kal2c005,
soep-core,bpkal,bp2c006,kal2c006,
soep-core,bpkal,bp2c007,kal2c007,
soep-core,bpkal,bp2c008,kal2c008,
soep-core,bpkal,bp2c009,kal2c009,
soep-core,bpkal,bp2c010,kal2c010,
soep-core,bpkal,bp2c011,kal2c011,
soep-core,bpkal,bp2c012,kal2c012,
soep-core,bpkal,bp2d001,kal2d001,
soep-core,bpkal,bp2d002,kal2d002,
soep-core,bpkal,bp2d003,kal2d003,
soep-core,bpkal,bp2d004,kal2d004,
soep-core,bpkal,bp2d005,kal2d005,
soep-core,bpkal,bp2d006,kal2d006,
soep-core,bpkal,bp2d007,kal2d007,
soep-core,bpkal,bp2d008,kal2d008,
soep-core,bpkal,bp2d009,kal2d009,
soep-core,bpkal,bp2d010,kal2d010,
soep-core,bpkal,bp2d011,kal2d011,
soep-core,bpkal,bp2d012,kal2d012,
soep-core,bpkal,bp2e001,kal2e001,
soep-core,bpkal,bp2e002,kal2e002,
soep-core,bpkal,bp2e003,kal2e003,
soep-core,bpkal,bp2e004,kal2e004,
soep-core,bpkal,bp2e005,kal2e005,
soep-core,bpkal,bp2e006,kal2e006,
soep-core,bpkal,bp2e007,kal2e007,
soep-core,bpkal,bp2e008,kal2e008,
soep-core,bpkal,bp2e009,kal2e009,
soep-core,bpkal,bp2e010,kal2e010,
soep-core,bpkal,bp2e011,kal2e011,
soep-core,bpkal,bp2e012,kal2e012,
soep-core,bpkal,bp2f001,kal2f001,
soep-core,bpkal,bp2f002,kal2f002,
soep-core,bpkal,bp2f003,kal2f003,
soep-core,bpkal,bp2f004,kal2f004,
soep-core,bpkal,bp2f005,kal2f005,
soep-core,bpkal,bp2f006,kal2f006,
soep-core,bpkal,bp2f007,kal2f007,
soep-core,bpkal,bp2f008,kal2f008,
soep-core,bpkal,bp2f009,kal2f009,
soep-core,bpkal,bp2f010,kal2f010,
soep-core,bpkal,bp2f011,kal2f011,
soep-core,bpkal,bp2f012,kal2f012,
soep-core,bpkal,bp2g001,kal2g001,
soep-core,bpkal,bp2g002,kal2g002,
soep-core,bpkal,bp2g003,kal2g003,
soep-core,bpkal,bp2g004,kal2g004,
soep-core,bpkal,bp2g005,kal2g005,
soep-core,bpkal,bp2g006,kal2g006,
soep-core,bpkal,bp2g007,kal2g007,
soep-core,bpkal,bp2g008,kal2g008,
soep-core,bpkal,bp2g009,kal2g009,
soep-core,bpkal,bp2g010,kal2g010,
soep-core,bpkal,bp2g011,kal2g011,
soep-core,bpkal,bp2g012,kal2g012,
soep-core,bpkal,bp2h001,kal2h001,
soep-core,bpkal,bp2h002,kal2h002,
soep-core,bpkal,bp2h003,kal2h003,
soep-core,bpkal,bp2h004,kal2h004,
soep-core,bpkal,bp2h005,kal2h005,
soep-core,bpkal,bp2h006,kal2h006,
soep-core,bpkal,bp2h007,kal2h007,
soep-core,bpkal,bp2h008,kal2h008,
soep-core,bpkal,bp2h009,kal2h009,
soep-core,bpkal,bp2h010,kal2h010,
soep-core,bpkal,bp2h011,kal2h011,
soep-core,bpkal,bp2h012,kal2h012,
soep-core,bpkal,bp2j001,kal2j001,
soep-core,bpkal,bp2j003,kal2j003,
soep-core,bpkal,bp2j002,kal2j002,
soep-core,bpkal,bp2j005,kal2j005,
soep-core,bpkal,bp2j004,kal2j004,
soep-core,bpkal,bp2j006,kal2j006,
soep-core,bpkal,bp2j007,kal2j007,
soep-core,bpkal,bp2j008,kal2j008,
soep-core,bpkal,bp2j009,kal2j009,
soep-core,bpkal,bp2j010,kal2j010,
soep-core,bpkal,bp2j011,kal2j011,
soep-core,bpkal,bp2j012,kal2j012,
soep-core,bpkal,bp2k001,kal2k001,
soep-core,bpkal,bp2k002,kal2k002,
soep-core,bpkal,bp2k003,kal2k003,
soep-core,bpkal,bp2k004,kal2k004,
soep-core,bpkal,bp2k005,kal2k005,
soep-core,bpkal,bp2k006,kal2k006,
soep-core,bpkal,bp2k007,kal2k007,
soep-core,bpkal,bp2k008,kal2k008,
soep-core,bpkal,bp2k009,kal2k009,
soep-core,bpkal,bp2k010,kal2k010,
soep-core,bpkal,bp2k011,kal2k011,
soep-core,bpkal,bp2k012,kal2k012,
soep-core,bpkal,bp2m001,kal2m001,
soep-core,bpkal,bp2m002,kal2m002,
soep-core,bpkal,bp2m003,kal2m003,
soep-core,bpkal,bp2m004,kal2m004,
soep-core,bpkal,bp2m005,kal2m005,
soep-core,bpkal,bp2m006,kal2m006,
soep-core,bpkal,bp2m007,kal2m007,
soep-core,bpkal,bp2m008,kal2m008,
soep-core,bpkal,bp2m009,kal2m009,
soep-core,bpkal,bp2m010,kal2m010,
soep-core,bpkal,bp2m011,kal2m011,
soep-core,bpkal,bp2m012,kal2m012,
soep-core,bpkal,bp2n001,kal2n001,
soep-core,bpkal,bp2n002,kal2n002,
soep-core,bpkal,bp2n003,kal2n003,
soep-core,bpkal,bp2n004,kal2n004,
soep-core,bpkal,bp2n005,kal2n005,
soep-core,bpkal,bp2n006,kal2n006,
soep-core,bpkal,bp2n007,kal2n007,
soep-core,bpkal,bp2n008,kal2n008,
soep-core,bpkal,bp2n009,kal2n009,
soep-core,bpkal,bp2n010,kal2n010,
soep-core,bpkal,bp2n011,kal2n011,
soep-core,bpkal,bp2n012,kal2n012,
soep-core,bpluecke,cid,_cid,
soep-core,bpluecke,hid,_hid,
soep-core,bpluecke,pid,_pid,
soep-core,bpluecke,welle,,
soep-core,bpluecke,hhnr,_cid,
soep-core,bpluecke,bhhnr,,
soep-core,bpluecke,hhnrakt,_hid,
soep-core,bpluecke,persnr,_pid,
soep-core,bpluecke,bbefrart,,
soep-core,bpluecke,syear,_syear,
soep-core,bpluecke,bperfas,,
soep-core,bpluecke,bbefrper,,
soep-core,bpluecke,bp21g,,
soep-core,bpluecke,bp22g01,,
soep-core,bpluecke,bp22g02,,
soep-core,bpluecke,bp22g03,,
soep-core,bpluecke,bp22g04,,
soep-core,bpluecke,bp23g03,,
soep-core,bpluecke,bp22g09,,
soep-core,bpluecke,bp22g10,,
soep-core,bpluecke,bp22g11,,
soep-core,bpluecke,bp24g01,,
soep-core,bpluecke,bp24g02,,
soep-core,bpluecke,bp23g01,,
soep-core,bpluecke,bp23g02,,
soep-core,bpluecke,bp22g07,,
soep-core,bpluecke,bp22g08,,
soep-core,bpluecke,bp22g06,,
soep-core,bpluecke,bp22g05,,
soep-core,bpluecke,bp25g08,,
soep-core,bpluecke,bp25g05,,
soep-core,bpluecke,bp25g03,,
soep-core,bpluecke,bp25g02,,
soep-core,bpluecke,bp26g02,,
soep-core,bpluecke,bp25g01,,
soep-core,bpluecke,bp25g04,,
soep-core,bpluecke,bp26g03,,
soep-core,bpluecke,bp26g01,,
soep-core,bpluecke,bp55107,,
soep-core,bpluecke,bp25g06,,
soep-core,bpluecke,bp25g07,,
soep-core,bpluecke,bp26g09,,
soep-core,bpluecke,bp26g04,,
soep-core,bpluecke,bp26g07,,
soep-core,bpluecke,bp26g13,,
soep-core,bpluecke,bp26g14,,
soep-core,bpluecke,bp26g15,,
soep-core,bpluecke,bp26g06,,
soep-core,bpluecke,bp26g11,,
soep-core,bpluecke,bp26g05,,
soep-core,bpluecke,bp26g08,,
soep-core,bpluecke,bp26g10,,
soep-core,bpluecke,bp26g12,,
soep-core,bpluecke,bp26g16,,
soep-core,bpluecke,bp3205,,
soep-core,bpluecke,bp3206,,
soep-core,bpluecke,bp3801,,
soep-core,bpluecke,bp3202,,
soep-core,bpluecke,bp3201,,
soep-core,bpluecke,bp3203,,
soep-core,bpluecke,bp3204,,
soep-core,bpluecke,bp3301,,
soep-core,bpluecke,bp31,,
soep-core,bpluecke,bp3802,,
soep-core,bpluecke,bp26g17,,
soep-core,bpluecke,bp34,,
soep-core,bpluecke,bp3803,,
soep-core,bpluecke,bp3804,,
soep-core,bpluecke,bp3805,,
soep-core,bpluecke,bp53,,
soep-core,bpluecke,bp5401,,
soep-core,bpluecke,bp5402,,
soep-core,bpluecke,bp5403,,
soep-core,bpluecke,bp5404,,
soep-core,bpluecke,bp5405,,
soep-core,bpluecke,bp5406,,
soep-core,bpluecke,bp8001,,
soep-core,bpluecke,bp8002,,
soep-core,bpluecke,bp8003,,
soep-core,bpluecke,bp8011,,
soep-core,bpluecke,bp8013,,
soep-core,bpluecke,bp8014,,
soep-core,bpluecke,bp8010,,
soep-core,bpluecke,bp8008,,
soep-core,bpluecke,bp8012,,
soep-core,bpluecke,bp8004,,
soep-core,bpluecke,bp8009,,
soep-core,bpluecke,bp8006,,
soep-core,bpluecke,bp8007,,
soep-core,bpluecke,bp8015,,
soep-core,bpluecke,bp8005,,
soep-core,bpluecke,bp8016,,
soep-core,bpluecke,bp8017,,
soep-core,bpluecke,bp81,,
soep-core,bpluecke,bp8018,,
soep-core,bpluecke,bp82,,
soep-core,bpluecke,bp83,,
soep-core,bpluecke,bp8401,,
soep-core,bpluecke,bp8402,,
soep-core,bpluecke,bp85,,
soep-core,bpluecke,bp8601,,
soep-core,bpluecke,bp8602,,
soep-core,bpluecke,bp8603,,
soep-core,bpluecke,bp8604,,
soep-core,bpluecke,bp8605,,
soep-core,bpluecke,bp8606,,
soep-core,bpluecke,bp8607,,
soep-core,bpluecke,bp8608,,
soep-core,bpluecke,bp8609,,
soep-core,bpluecke,bp8610,,
soep-core,bpluecke,bp8611,,
soep-core,bpluecke,bp8612,,
soep-core,bpluecke,bp8613,,
soep-core,bpluecke,bp8614,,
soep-core,bpluecke,bp8615,,
soep-core,bpluecke,bp8616,,
soep-core,bpluecke,bp8617,,
soep-core,bpluecke,bp8618,,
soep-core,bpluecke,bp8619,,
soep-core,bpluecke,bp8620,,
soep-core,bpluecke,bp8621,,
soep-core,bpluecke,bp8622,,
soep-core,bpluecke,bp8623,,
soep-core,bpluecke,bp8624,,
soep-core,bpluecke,bp8625,,
soep-core,bpluecke,bp8626,,
soep-core,bpluecke,bp8627,,
soep-core,bpluecke,bp8628,,
soep-core,bpluecke,bp8629,,
soep-core,bpluecke,bp8630,,
soep-core,bpluecke,bp8631,,
soep-core,bpluecke,bp8632,,
soep-core,bpluecke,bp8633,,
soep-core,bpluecke,bp8634,,
soep-core,bpluecke,bp87,,
soep-core,bpluecke,bp8801,,
soep-core,bpluecke,bp8804,,
soep-core,bpluecke,bp8807,,
soep-core,bpluecke,bp8802,,
soep-core,bpluecke,bp8805,,
soep-core,bpluecke,bp8808,,
soep-core,bpluecke,bp8803,,
soep-core,bpluecke,bp8806,,
soep-core,bpluecke,bp8809,,
soep-core,bpluecke,bpinta,,
soep-core,bpluecke,bisco,,
soep-core,bpluecke,btreiman,,
soep-core,bpluecke,bwegener,,
soep-core,bpluecke,biscou,,
soep-core,bpluecke,biscoh,,
soep-core,bpluecke,bbranche,,
soep-core,bpluecke,bp5504,,
soep-core,bpluecke,bp5505,,
soep-core,bpluecke,bp5511,,
soep-core,bpluecke,bp5512,,
soep-core,bpluecke,bp5524,,
soep-core,bpluecke,bp5510,,
soep-core,bpluecke,bp5506,,
soep-core,bpluecke,bp5501,,
soep-core,bpluecke,bp5508,,
soep-core,bpluecke,bp5507,,
soep-core,bpluecke,bp5503,,
soep-core,bpluecke,bp5520,,
soep-core,bpluecke,bp5509,,
soep-core,bpluecke,bp5502,,
soep-core,bpluecke,bp5514,,
soep-core,bpluecke,bp5515,,
soep-core,bpluecke,bp5517,,
soep-core,bpluecke,bp5523,,
soep-core,bpluecke,bp5522,,
soep-core,bpluecke,bp5516,,
soep-core,bpluecke,bp5513,,
soep-core,bpluecke,bp5518,,
soep-core,bpluecke,bp5521,,
soep-core,bpluecke,bp5519,,
soep-core,bpluecke,bp5532,,
soep-core,bpluecke,bp5535,,
soep-core,bpluecke,bp5527,,
soep-core,bpluecke,bp5526,,
soep-core,bpluecke,bp5531,,
soep-core,bpluecke,bp5528,,
