type,study,dataset,variable,instrument,question,url,url_text
instrument,soep-core,,,soep-core-2021-l,,https://www.diw.de/documents/publikationen/73/diw_01.c.867265.de/diw_ssp1209.pdf,PDF of Field Version/Feldversion (en)
instrument,soep-core,,,soep-core-2021-vp,,https://www.diw.de/documents/publikationen/73/diw_01.c.867263.de/diw_ssp1210.pdf,PDF of Field Version/Feldversion (en)
instrument,soep-core,,,soep-core-2021-e1,,https://www.diw.de/documents/publikationen/73/diw_01.c.867267.de/diw_ssp1211.pdf,PDF of Field Version/Feldversion (en)
instrument,soep-core,,,soep-core-2021-e2,,https://www.diw.de/documents/publikationen/73/diw_01.c.867269.de/diw_ssp1212.pdf,PDF of Field Version/Feldversion (en)
instrument,soep-core,,,soep-core-2021-e3,,https://www.diw.de/documents/publikationen/73/diw_01.c.867271.de/diw_ssp1213.pdf,PDF of Field Version/Feldversion (en)
instrument,soep-core,,,soep-core-2021-e4,,https://www.diw.de/documents/publikationen/73/diw_01.c.867273.de/diw_ssp1214.pdf,PDF of Field Version/Feldversion (en)
instrument,soep-core,,,soep-core-2021-e5,,https://www.diw.de/documents/publikationen/73/diw_01.c.867275.de/diw_ssp1215.pdf,PDF of Field Version/Feldversion (en)
instrument,soep-core,,,soep-core-2021-s,,https://www.diw.de/documents/publikationen/73/diw_01.c.867277.de/diw_ssp1216.pdf,PDF of Field Version/Feldversion (en)
study,soep-core,,,,,https://doi.org/10.5684/soep.core.v38o,doi:10.5684/soep.core.v38o
variable,soep-core,bhp,bhp_52_kldb2010,,,https://www.diw.de/documents/publikationen/73/diw_01.c.571239.de/diw_ssp0471.pdf,Informations on Occupational Coding (PDF)
